company_id,paper_id,symbol,paper_type_he,identifier_status,identifier_reason,identifier_api,identifier_success,logo_exists,logo_status,logo_reason,logo_api,logo_success
N/A,86228913,MG6O2800.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86281045,BZ6P680.00,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86281086,BZ6P780.00,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86281136,BZ6P880.00,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86284684,BN6P024000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86228798,MG6O1450.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86284734,BN6P029000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86222445,CE6O4700.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86353695,DK6Q082000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86353646,DK6Q092000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86353760,DK6Q105000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86353828,DK6Q145000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86284387,TL6O004630,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86317146,BN6O030500,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86248176,TA6O004340,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86317351,HR6O016750,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86317203,DR6O2250.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86228749,MG6O1700.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86276649,BK6P009960,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86228863,MG6O1950.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86426517,PN6O4650.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86283991,TL6O003330,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86425816,PN6O5200.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86283942,TL6O003430,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86220373,ML6O037000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86317492,PX6O019000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86218807,DR6O560.00,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86283744,TL6O003830,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86219284,PZ6O084000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86228806,MG6O1400.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86228756,MG6O1650.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86228855,MG6O1900.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86276631,BK6P009940,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86336120,PZ6P098000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86336138,PZ6P135000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86276730,BK6P010140,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86335965,DK6O125000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86336237,HR6O020000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86345683,CL6Q860.00,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86222296,CE6O3200.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86347333,TV6P010250,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86228822,MG6O1750.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86335908,NC6O025000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86345576,CL6Q1600.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86220381,ML6O036000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86228871,MG6O2000.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86317674,EN6P022000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86317880,MN6O045500,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86339439,TA6Q004160,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86317872,MN6P074000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86276342,BK6P009360,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86373263,DL6P0307.5,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86373172,DL6Q0310.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86373222,DL6Q0340.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86215910,DK6O044000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86215738,DK6O080000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86205937,BK6O007880,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86205887,BK6O007980,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86205838,BK6O008080,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86205788,BK6O008180,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86205739,BK6O008280,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86337110,EN6O024500,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86337029,EN6P027000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86347283,TV6Q012500,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86425923,PN6P3100.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86315900,EU6P0330.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86343407,BK6Q008400,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86316197,TA6P004660,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86347887,DS6P3750.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86373651,EU6P0372.5,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86211083,BZ6O580.00,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86316544,TV6O012250,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86316502,TV6P013500,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86373578,EU6Q0365.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86425857,PN6P3800.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86426574,PN6P3550.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86339892,TA6Q004560,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86339942,TA6Q004660,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86343589,BK6Q008040,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86343530,BK6Q008140,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86414240,BK6O007790,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86373552,EU6Q0390.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86414265,BK6P007850,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86228830,MG6O1800.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86347291,TV6Q5400.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86347374,TV6P011250,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86373776,CL6P1475.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86356342,AZ6P047500,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86228897,MG6O2500.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86373925,PZ6Q064000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86356169,AZ6Q039000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86343761,BK6Q009400,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86360914,HR6Q8200.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86361003,HR6P017750,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86316643,BZ6P1350.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86360807,HR6Q015500,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86317120,BN6P033000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86344751,BK6P008450,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86335932,NC6O028500,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86296167,BG6O073000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86343969,BK6Q009800,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86284809,BN6O025500,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86296589,AM6O2550.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86352069,TL6P004570,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86336021,DR6O2500.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86374055,PX6P014750,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86374121,BG6Q062000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86374279,AM6P1875.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86317302,HR6O018500,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86275708,BK6P008360,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86344603,BK6P008750,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86376803,DL6Q0295.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86344116,BK6Q010100,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86317518,PX6P019000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86296514,AM6P2800.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86336385,MN6O060000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86374410,CI6P021500,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86336336,CI6O027500,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86275658,BK6P008460,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86393998,IS6Q290.00,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86275518,BK6P008740,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86344942,BK6P009450,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86248457,BK6O009840,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86373313,DL6P0322.5,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86373289,DL6P0297.5,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86336302,CI6O030000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86373180,DL6Q0300.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86336393,MN6P060000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86345147,BK6P009850,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86340296,TA6P003710,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86393980,IS6P290.00,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86373255,DL6Q0325.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86373628,EU6P0362.5,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86218799,DR6O2700.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86208139,CL6O860.00,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86208022,CL6O1600.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86208097,CL6O1850.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86208162,CL6O2900.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86206562,BK6O009080,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86206612,BK6O009180,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86362449,ZN6Q120.00,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86363058,HZ6P3450.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86426525,PN6P4050.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86206661,BK6O009280,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86277639,BK6O009730,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86276060,BK6P007640,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86277571,BK6O009610,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86220415,ML6O033000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86206711,BK6O009380,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86206760,BK6O009480,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86206810,BK6O009580,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86221470,PN6O3800.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86340148,TA6P004010,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86275914,BK6P007940,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86425964,PN6P4300.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86426624,PN6P4550.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86348810,BZ6Q420.00,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86348927,BZ6P890.00,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86348687,BZ6Q740.00,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86348737,BZ6Q840.00,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86348786,BZ6Q940.00,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86334265,BK6O010370,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86334315,BK6O010470,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86340502,TA6P004510,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86373586,EU6Q0355.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86333986,BK6O010860,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86275716,BK6P008340,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86373545,EU6Q0380.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86317708,EN6O020500,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86275617,BK6P008540,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86317773,CI6O040000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86334034,BK6O010960,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86334083,BK6P010860,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86340650,TA6P004810,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86220431,ML6O043000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86275807,BK6P008160,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86394012,IS6P265.00,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86281235,BZ6O770.00,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86218245,AZ6O050000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86426020,PN6P4900.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86334133,BK6P010960,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86426178,PN6Q2900.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86292331,CE6P3100.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86334570,DS6P6800.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86296225,BG6O083000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86276896,BK6O008630,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86426129,PN6Q3400.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86209145,LM*O7514.6,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86426079,PN6Q3900.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86426202,PN6Q4400.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86209640,TV6O8400.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86209590,TV6O9400.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86209673,TV6O011000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86356110,AZ6Q044000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86305778,DL6O0302.5,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86306248,DL6P0295.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86217734,EL6O056000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86334844,BN6O035000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86249075,TL6O004580,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86317906,MN6O047500,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86218682,DR6O1700.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86356219,AZ6Q049000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86356284,AZ6Q078000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86347200,TV6Q9400.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86347259,TV6Q011000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86315884,EU6O0347.5,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86306198,DL6P0320.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86334943,GZ6P720.00,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86305935,EU6O0352.5,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86210143,DS6O3000.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86210093,DS6O3500.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86394004,IS6O265.00,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86210192,DS6O4000.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86394251,EL6O287500,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86277324,BK6O009110,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86335254,ZN6O130.00,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86305950,EU6O0377.5,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86234440,BK6O006860,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86373768,CL6O1475.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86217643,EL6O190000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86316494,TV6P013000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86306461,EU6P0365.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86317112,BN6O033000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86373883,IC6Q062000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86316627,BZ6P960.00,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86374014,HR6P014750,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86305786,DL6O0297.5,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86365699,CI6P027500,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86306172,DL6P0290.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86277472,BK6O009410,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86305810,DL6O0322.5,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86373271,DL6P0302.5,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86277332,BK6O009130,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86277480,BK6O009430,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86208691,PL*O2277.8,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86218674,DR6O1750.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86317369,HR6O017250,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86294972,HZ6P4200.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86218757,DR6O2000.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86360872,HR6Q018000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86360948,HR6Q027000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86219318,PZ6O090000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86234507,PN6O5000.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86374089,ZN6Q084.00,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86277050,BK6O008310,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86294568,ZN6O107.50,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86295052,HZ6P2100.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86295169,HZ6O4450.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86277191,BK6O008030,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86317500,PX6O019500,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86394285,EL6P287500,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86376795,DL6Q0280.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86394210,EL6Q305000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86277233,BK6O008930,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86306255,DL6P0315.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86305745,DL6R0280.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86210259,DS6O1100.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86305943,EU6O0372.5,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86210127,DS6O3200.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86210168,DS6O3700.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86210218,DS6O4200.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86393816,NC6P046000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86393873,NC6Q066000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86294352,ZN6P100.00,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86306404,EU6P0360.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86373214,DL6Q0330.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86373230,DL6Q0305.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86306495,EU6P0385.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86374246,AM6O1925.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86374311,EN6P019750,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86317757,CI6O028000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86350931,TL6Q003540,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86306628,AZ6O052000,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86306446,EU6P0390.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86277092,BK6O008230,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86221009,ST6O3300.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86276995,BK6O008430,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86306487,EU6P0375.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86373305,DL6P0317.5,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86306552,CL6O1875.0,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86350782,TL6Q003840,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86306677,CI6O019750,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
N/A,86276953,BK6O008510,"אופציית מעו""ף",FAILED,HTTP 404,,0,no,,,,
